"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sonoma,11,13202,4400.7,Live Births,2018-2020,795,265.0,Low Birthweight Number,2018-2020,100,6.0,Low Birthweight Percent,,,5.6,6.4,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Butte,12,6549,2183.0,Live Births,2018-2020,392,130.7,Low Birthweight Number,2018-2020,100,6.0,Low Birthweight Percent,,,5.4,6.6,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Tehama,13,2252,750.7,Live Births,2018-2020,134,44.7,Low Birthweight Number,2018-2020,100,6.0,Low Birthweight Percent,,,4.9,7.0,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Imperial,14,7666,2555.3,Live Births,2018-2020,464,154.7,Low Birthweight Number,2018-2020,100,6.1,Low Birthweight Percent,,,5.5,6.6,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Humboldt,15,4028,1342.7,Live Births,2018-2020,246,82.0,Low Birthweight Number,2018-2020,100,6.1,Low Birthweight Percent,,,5.3,6.9,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Stanislaus,16,21682,7227.3,Live Births,2018-2020,1349,449.7,Low Birthweight Number,2018-2020,100,6.2,Low Birthweight Percent,,,5.9,6.6,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Luis Obispo,17,7246,2415.3,Live Births,2018-2020,446,148.7,Low Birthweight Number,2018-2020,100,6.2,Low Birthweight Percent,,,5.6,6.7,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Ventura,18,26188,8729.3,Live Births,2018-2020,1661,553.7,Low Birthweight Number,2018-2020,100,6.3,Low Birthweight Percent,,,6.0,6.6,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Madera,19,6246,2082.0,Live Births,2018-2020,392,130.7,Low Birthweight Number,2018-2020,100,6.3,Low Birthweight Percent,,,5.7,6.9,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Orange,20,101468,33822.7,Live Births,2018-2020,6531,2177.0,Low Birthweight Number,2018-2020,100,6.4,Low Birthweight Percent,,,6.3,6.6,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Monterey,21,17374,5791.3,Live Births,2018-2020,1115,371.7,Low Birthweight Number,2018-2020,100,6.4,Low Birthweight Percent,,,6.0,6.8,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Kings,22,6593,2197.7,Live Births,2018-2020,421,140.3,Low Birthweight Number,2018-2020,100,6.4,Low Birthweight Percent,,,5.8,7.0,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,El Dorado,23,4678,1559.3,Live Births,2018-2020,300,100.0,Low Birthweight Number,2018-2020,100,6.4,Low Birthweight Percent,,,5.7,7.1,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Calaveras,24,1141,380.3,Live Births,2018-2020,73,24.3,Low Birthweight Number,2018-2020,100,6.4,Low Birthweight Percent,,,5.0,8.0,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Mateo,25,24335,8111.7,Live Births,2018-2020,1571,523.7,Low Birthweight Number,2018-2020,100,6.5,Low Birthweight Percent,,,6.1,6.8,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Shasta,26,5674,1891.3,Live Births,2018-2020,369,123.0,Low Birthweight Number,2018-2020,100,6.5,Low Birthweight Percent,,,5.8,7.2,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Mendocino,27,2705,901.7,Live Births,2018-2020,175,58.3,Low Birthweight Number,2018-2020,100,6.5,Low Birthweight Percent,,,5.5,7.4,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Santa Barbara,28,16102,5367.3,Live Births,2018-2020,1066,355.3,Low Birthweight Number,2018-2020,100,6.6,Low Birthweight Percent,,,6.2,7.0,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sutter,29,3778,1259.3,Live Births,2018-2020,251,83.7,Low Birthweight Number,2018-2020,100,6.6,Low Birthweight Percent,,,5.8,7.5,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Yuba,30,3379,1126.3,Live Births,2018-2020,224,74.7,Low Birthweight Number,2018-2020,100,6.6,Low Birthweight Percent,,,5.8,7.5,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Tuolumne,31,1310,436.7,Live Births,2018-2020,87,29.0,Low Birthweight Number,2018-2020,100,6.6,Low Birthweight Percent,,,5.3,8.2,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Mariposa,32,412,137.3,Live Births,2018-2020,28,9.3,Low Birthweight Number,2018-2020,100,6.8,Low Birthweight Percent,,,4.5,9.8,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Diego,33,115903,38634.3,Live Births,2018-2020,7949,2649.7,Low Birthweight Number,2018-2020,100,6.9,Low Birthweight Percent,,,6.7,7.0,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Benito,34,2290,763.3,Live Births,2018-2020,159,53.0,Low Birthweight Number,2018-2020,100,6.9,Low Birthweight Percent,,,5.9,8.0,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Riverside,35,84083,28027.7,Live Births,2018-2020,5875,1958.3,Low Birthweight Number,2018-2020,100,7.0,Low Birthweight Percent,,,6.8,7.2,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Santa Clara,36,61879,20626.3,Live Births,2018-2020,4331,1443.7,Low Birthweight Number,2018-2020,100,7.0,Low Birthweight Percent,,,6.8,7.2,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Contra Costa,37,35608,11869.3,Live Births,2018-2020,2503,834.3,Low Birthweight Number,2018-2020,100,7.0,Low Birthweight Percent,,,6.8,7.3,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Glenn,38,1121,373.7,Live Births,2018-2020,78,26.0,Low Birthweight Number,2018-2020,100,7.0,Low Birthweight Percent,,,5.5,8.7,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,CALIFORNIA,,1321083,440361.0,Live Births,2018-2020,92605,30868.3,Low Birthweight Number,2018-2020,100,7.0,Low Birthweight Percent,,,7.0,7.1,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sacramento,39,56039,18679.7,Live Births,2018-2020,3983,1327.7,Low Birthweight Number,2018-2020,100,7.1,Low Birthweight Percent,,,6.9,7.3,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Francisco,40,25068,8356.0,Live Births,2018-2020,1791,597.0,Low Birthweight Number,2018-2020,100,7.1,Low Birthweight Percent,,,6.8,7.5,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Tulare,41,20361,6787.0,Live Births,2018-2020,1442,480.7,Low Birthweight Number,2018-2020,100,7.1,Low Birthweight Percent,,,6.7,7.4,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Solano,42,15028,5009.3,Live Births,2018-2020,1068,356.0,Low Birthweight Number,2018-2020,100,7.1,Low Birthweight Percent,,,6.7,7.5,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Alameda,43,53723,17907.7,Live Births,2018-2020,3860,1286.7,Low Birthweight Number,2018-2020,100,7.2,Low Birthweight Percent,,,7.0,7.4,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Mono,44,384,128.0,Live Births,2018-2020,28,9.3,Low Birthweight Number,2018-2020,100,7.3,Low Birthweight Percent,,,4.8,10.5,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Los Angeles,45,314920,104973.3,Live Births,2018-2020,23165,7721.7,Low Birthweight Number,2018-2020,100,7.4,Low Birthweight Percent,,,7.3,7.5,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Kern,46,37992,12664.0,Live Births,2018-2020,2816,938.7,Low Birthweight Number,2018-2020,100,7.4,Low Birthweight Percent,,,7.1,7.7,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Joaquin,47,29629,9876.3,Live Births,2018-2020,2202,734.0,Low Birthweight Number,2018-2020,100,7.4,Low Birthweight Percent,,,7.1,7.7,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Lake,48,2148,716.0,Live Births,2018-2020,161,53.7,Low Birthweight Number,2018-2020,100,7.5,Low Birthweight Percent,,,6.3,8.7,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Fresno,49,42291,14097.0,Live Births,2018-2020,3217,1072.3,Low Birthweight Number,2018-2020,100,7.6,Low Birthweight Percent,,,7.3,7.9,2020,MICH-8.1,7.8,Y,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Alpine,,40,13.3,Live Births,2018-2020,,,Low Birthweight Number,2018-2020,100,,Low Birthweight Percent,,,,,2020,MICH-8.1,7.8,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sierra,,71,23.7,Live Births,2018-2020,,,Low Birthweight Number,2018-2020,100,,Low Birthweight Percent,,,,,2020,MICH-8.1,7.8,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Bernardino,50,84412,28137.3,Live Births,2018-2020,6692,2230.7,Low Birthweight Number,2018-2020,100,7.9,Low Birthweight Percent,,,7.7,8.1,2020,MICH-8.1,7.8,N,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Lassen,51,875,291.7,Live Births,2018-2020,69,23.0,Low Birthweight Number,2018-2020,100,7.9,Low Birthweight Percent,,,6.1,10.0,2020,MICH-8.1,7.8,N,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Trinity,52,308,102.7,Live Births,2018-2020,25,8.3,Low Birthweight Number,2018-2020,100,8.1,Low Birthweight Percent,,,5.3,12.0,2020,MICH-8.1,7.8,N,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Plumas,53,488,162.7,Live Births,2018-2020,40,13.3,Low Birthweight Number,2018-2020,100,8.2,Low Birthweight Percent,,,5.9,11.2,2020,MICH-8.1,7.8,N,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Inyo,54,534,178.0,Live Births,2018-2020,46,15.3,Low Birthweight Number,2018-2020,100,8.6,Low Birthweight Percent,,,6.3,11.5,2020,MICH-8.1,7.8,N,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Siskiyou,55,1260,420.0,Live Births,2018-2020,115,38.3,Low Birthweight Number,2018-2020,100,9.1,Low Birthweight Percent,,,7.5,10.8,2020,MICH-8.1,7.8,N,,,,
2022,25,Low Birthweight Infants,Total Live Births,Total Live Births,Modoc,56,271,90.3,Live Births,2018-2020,27,9.0,Low Birthweight Number,2018-2020,100,10.0,Low Birthweight Percent,,,6.6,14.5,2020,MICH-8.1,7.8,N,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Marin,1,7687,7687.0,Female Population 15-19 Years Old,2019,98,32.7,Live Births,2018-2020,1000,4.2,Age-Specific Birth Rate,,,3.5,5.2,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,El Dorado,2,6346,6346.0,Female Population 15-19 Years Old,2019,86,28.7,Live Births,2018-2020,1000,4.5,Age-Specific Birth Rate,,,3.6,5.6,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Placer,3,11845,11845.0,Female Population 15-19 Years Old,2019,176,58.7,Live Births,2018-2020,1000,5.0,Age-Specific Birth Rate,,,4.2,5.7,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Francisco,4,18187,18187.0,Female Population 15-19 Years Old,2019,281,93.7,Live Births,2018-2020,1000,5.2,Age-Specific Birth Rate,,,4.5,5.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Santa Clara,5,61470,61470.0,Female Population 15-19 Years Old,2019,1053,351.0,Live Births,2018-2020,1000,5.7,Age-Specific Birth Rate,,,5.4,6.1,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Yolo,6,11528,11528.0,Female Population 15-19 Years Old,2019,199,66.3,Live Births,2018-2020,1000,5.8,Age-Specific Birth Rate,,,5.0,6.6,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Nevada,7,2464,2464.0,Female Population 15-19 Years Old,2019,45,15.0,Live Births,2018-2020,1000,6.1,Age-Specific Birth Rate,,,4.4,8.1,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Alameda,8,52544,52544.0,Female Population 15-19 Years Old,2019,982,327.3,Live Births,2018-2020,1000,6.2,Age-Specific Birth Rate,,,5.8,6.6,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Mateo,9,20005,20005.0,Female Population 15-19 Years Old,2019,396,132.0,Live Births,2018-2020,1000,6.6,Age-Specific Birth Rate,,,5.9,7.2,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Luis Obispo,10,10511,10511.0,Female Population 15-19 Years Old,2019,216,72.0,Live Births,2018-2020,1000,6.8,Age-Specific Birth Rate,,,5.9,7.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Santa Cruz,11,11714,11714.0,Female Population 15-19 Years Old,2019,248,82.7,Live Births,2018-2020,1000,7.1,Age-Specific Birth Rate,,,6.2,7.9,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Orange,12,108662,108662.0,Female Population 15-19 Years Old,2019,2453,817.7,Live Births,2018-2020,1000,7.5,Age-Specific Birth Rate,,,7.2,7.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Contra Costa,13,34964,34964.0,Female Population 15-19 Years Old,2019,799,266.3,Live Births,2018-2020,1000,7.6,Age-Specific Birth Rate,,,7.1,8.1,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Napa,14,4501,4501.0,Female Population 15-19 Years Old,2019,102,34.0,Live Births,2018-2020,1000,7.6,Age-Specific Birth Rate,,,6.1,9.0,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Sonoma,15,15476,15476.0,Female Population 15-19 Years Old,2019,362,120.7,Live Births,2018-2020,1000,7.8,Age-Specific Birth Rate,,,7.0,8.6,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Diego,16,110182,110182.0,Female Population 15-19 Years Old,2019,3001,1000.3,Live Births,2018-2020,1000,9.1,Age-Specific Birth Rate,,,8.8,9.4,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Butte,17,8246,8246.0,Female Population 15-19 Years Old,2019,252,84.0,Live Births,2018-2020,1000,10.2,Age-Specific Birth Rate,,,8.9,11.4,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Humboldt,18,4837,4837.0,Female Population 15-19 Years Old,2019,151,50.3,Live Births,2018-2020,1000,10.4,Age-Specific Birth Rate,,,8.7,12.1,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Los Angeles,19,333961,333961.0,Female Population 15-19 Years Old,2019,10663,3554.3,Live Births,2018-2020,1000,10.6,Age-Specific Birth Rate,,,10.4,10.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Calaveras,20,1136,1136.0,Female Population 15-19 Years Old,2019,36,12.0,Live Births,2018-2020,1000,10.6,Age-Specific Birth Rate,,,7.4,14.6,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Sacramento,21,53093,53093.0,Female Population 15-19 Years Old,2019,1735,578.3,Live Births,2018-2020,1000,10.9,Age-Specific Birth Rate,,,10.4,11.4,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Mono,22,367,367.0,Female Population 15-19 Years Old,2019,12,4.0,Live Births,2018-2020,1000,10.9,Age-Specific Birth Rate,,,5.6,19.0,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Solano,23,14792,14792.0,Female Population 15-19 Years Old,2019,498,166.0,Live Births,2018-2020,1000,11.2,Age-Specific Birth Rate,,,10.2,12.2,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Benito,24,2194,2194.0,Female Population 15-19 Years Old,2019,74,24.7,Live Births,2018-2020,1000,11.2,Age-Specific Birth Rate,,,8.8,14.1,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Ventura,25,28297,28297.0,Female Population 15-19 Years Old,2019,956,318.7,Live Births,2018-2020,1000,11.3,Age-Specific Birth Rate,,,10.5,12.0,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Sierra,,69,69.0,Female Population 15-19 Years Old,2019,,,Live Births,2018-2020,1000,,Age-Specific Birth Rate,,,,,2020,,,,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,CALIFORNIA,,1340142,1340142.0,Female Population 15-19 Years Old,2019,45804,15268.0,Live Births,2018-2020,1000,11.4,Age-Specific Birth Rate,,,11.3,11.5,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Amador,26,830,830.0,Female Population 15-19 Years Old,2019,29,9.7,Live Births,2018-2020,1000,11.6,Age-Specific Birth Rate,,,7.8,16.7,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Tuolumne,27,1228,1228.0,Female Population 15-19 Years Old,2019,45,15.0,Live Births,2018-2020,1000,12.2,Age-Specific Birth Rate,,,8.9,16.3,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Riverside,28,88492,88492.0,Female Population 15-19 Years Old,2019,3442,1147.3,Live Births,2018-2020,1000,13.0,Age-Specific Birth Rate,,,12.5,13.4,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Plumas,29,495,495.0,Female Population 15-19 Years Old,2019,20,6.7,Live Births,2018-2020,1000,13.5,Age-Specific Birth Rate,,,8.2,20.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Shasta,30,5397,5397.0,Female Population 15-19 Years Old,2019,236,78.7,Live Births,2018-2020,1000,14.6,Age-Specific Birth Rate,,,12.7,16.4,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Sutter,31,3649,3649.0,Female Population 15-19 Years Old,2019,161,53.7,Live Births,2018-2020,1000,14.7,Age-Specific Birth Rate,,,12.4,17.0,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Siskiyou,32,1244,1244.0,Female Population 15-19 Years Old,2019,57,19.0,Live Births,2018-2020,1000,15.3,Age-Specific Birth Rate,,,11.6,19.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Bernardino,33,80965,80965.0,Female Population 15-19 Years Old,2019,3795,1265.0,Live Births,2018-2020,1000,15.6,Age-Specific Birth Rate,,,15.1,16.1,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Glenn,34,1047,1047.0,Female Population 15-19 Years Old,2019,49,16.3,Live Births,2018-2020,1000,15.6,Age-Specific Birth Rate,,,11.5,20.6,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Joaquin,35,28736,28736.0,Female Population 15-19 Years Old,2019,1373,457.7,Live Births,2018-2020,1000,15.9,Age-Specific Birth Rate,,,15.1,16.8,2020,,,,,,,
2022,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Modoc,36,284,284.0,Female Population 15-19 Years Old,2019,14,4.7,Live Births,2018-2020,1000,16.4,Age-Specific Birth Rate,,,9.0,27.6,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
